date,end_of_day,highest,lowest
2009-01-28,14193,14193,14193
2009-01-27,14072,14122,14072
2009-01-26,14122,14122,14122
2009-01-25,14122,14122,14122
2009-01-24,14122,14122,13513
2009-01-23,13513,13575,13427
2009-01-22,13460,13600,13435
2009-01-21,13493,13537,13097
2009-01-20,13097,13097,13051
2009-01-19,13097,13167,13097
2009-01-18,13166,13166,12992
2009-01-17,12992,12992,12884
2009-01-16,12884,12884,12769
2009-01-14,12921,12921,12921
2009-01-13,12921,13293,12921
2009-01-12,13280,13328,13280
2009-01-11,13328,13350,13328
2009-01-10,13350,13444,13257
2009-01-09,13444,13504,13241
2009-01-08,13260,13484,13213
2009-01-07,13319,13335,13164
2009-01-06,13288,13497,13228
2009-01-05,13463,13541,13463
2009-01-04,13541,13541,13541
2009-01-02,13664,13664,13664
2009-01-01,13670,13670,13438
2009-02-28,15464,15768,15248
2009-02-27,15248,15290,15180
2009-02-26,15290,15545,15277
2009-02-25,15432,15860,15432
2009-02-24,15804,15888,15804
2009-02-23,15842,15864,15842
2009-02-22,15864,15864,15864
2009-02-21,15864,15953,15500
2009-02-20,15500,15683,15455
2009-02-19,15683,15683,15468
2009-02-18,15503,15503,15000
2009-02-17,15000,15000,14602
2009-02-16,14602,14629,14602
2009-02-15,14628,14628,14628
2009-03-31,15171,15299,15153
2009-03-30,15153,15153,15103
2009-03-29,15103,15103,15103
2009-03-28,15103,15219,15103
2009-03-27,15183,15265,15178
2009-03-26,15226,15226,15047
2009-03-25,15190,15425,15060
2009-03-24,15425,15496,15410
2009-03-23,15435,15519,15435
2009-03-22,15519,15519,15519
2009-03-21,15519,15560,15423
2009-03-20,15389,15418,14752
2009-03-19,14752,15033,14726
2009-03-18,15145,15211,15129
2009-03-17,15182,15336,15132
2009-03-16,15336,15336,15318
2009-03-15,15318,15402,15318
2009-03-14,15402,15402,15294
2009-03-13,15294,15303,15184
2009-03-12,15117,15196,15117
2009-03-11,15196,15291,15196
2009-03-10,15291,15643,15267
2009-03-09,15520,15553,15520
2009-03-08,15553,15553,15553
2009-03-07,15553,15581,15513
2009-03-06,15538,15538,14991
2009-03-05,14991,15252,14991
2009-03-04,15252,15440,15237
2009-03-03,15402,15852,15402
2009-03-02,15812,15812,15504
2009-03-01,15504,15504,15464
2009-04-30,14503,14503,14466
2009-04-29,14466,14585,14466
2009-04-28,14710,14770,14710
2009-04-27,14624,14624,14624
2009-04-26,14624,14626,14624
2009-04-25,14626,14690,14590
2009-04-24,14690,14690,14411
2009-04-23,14464,14464,14311
2009-04-22,14311,14443,14293
2009-04-21,14402,14424,14023
2009-04-20,14023,14031,14018
2009-04-19,14018,14018,14018
2009-04-18,14018,14048,13961
2009-04-17,14140,14282,14130
2009-04-16,14282,14376,14282
2009-04-15,14376,14376,14326
2009-04-14,14376,14376,14262
2009-04-13,14262,14262,14202
2009-04-12,14202,14202,14190
2009-04-11,14190,14190,14190
2009-04-10,14190,14248,14155
2009-04-09,14248,14382,14248
2009-04-08,14287,14305,14121
2009-04-07,14125,14180,14125
2009-04-06,14180,14508,14180
2009-04-05,14508,14565,14508
2009-04-04,14565,14770,14565
2009-04-03,14770,15141,14700
2009-04-02,15141,15150,15065
2009-04-01,15132,15136,15061
2009-05-31,14870,14870,14870
2009-05-30,14870,14884,14723
2009-05-29,14723,14735,14608
2009-05-28,14608,14650,14534
2009-05-27,14534,14622,14534
2009-05-26,14622,14622,14549
2009-05-25,14514,14517,14514
2009-05-24,14517,14517,14517
2009-05-23,14531,14554,14472
2009-05-22,14493,14493,14384
2009-05-21,14410,14410,14274
2009-05-20,14308,14321,14206
2009-05-19,14206,14394,14206
2009-05-18,14747,14779,14747
2009-05-17,14779,14779,14779
2009-05-16,14779,14809,14779
2009-05-15,14807,14853,14807
2009-05-14,14897,14901,14723
2009-05-13,14723,14723,14570
2009-05-12,14570,14570,14547
2009-05-11,14506,14506,14506
2009-05-10,14506,14506,14506
2009-05-09,14506,14546,14506
2009-05-08,14533,14579,14487
2009-05-07,14487,14500,14422
2009-05-06,14422,14454,14379
2009-05-05,14433,14433,14287
2009-05-04,14287,14291,14279
2009-05-03,14279,14279,14279
2009-05-02,14503,14503,14503
2009-05-01,14503,14503,14503
2009-06-30,14600,14620,14583
2009-06-29,14583,14643,14583
2009-06-28,14643,14651,14643
2009-06-27,14651,14767,14651
2009-06-26,14679,14679,14626
2009-06-25,14645,14645,144613
2009-06-24,14478,14558,14478
2009-06-23,14508,14555,14508
2009-06-22,14555,14555,14525
2009-06-21,14525,14525,14525
2009-06-20,14525,14548,14523
2009-06-19,14523,14559,14523
2009-06-18,14559,14559,14474
2009-06-17,14474,14474,14403
2009-06-16,14403,14463,14403
2009-06-15,14463,14481,14463
2009-06-14,14481,14642,14481
2009-06-13,14642,14642,14605
2009-06-12,14628,14665,14607
2009-06-11,14650,14658,14615
2009-06-10,14658,14658,14594
2009-06-09,14594,14644,14594
2009-06-08,14642,14870,14635
2009-06-07,14870,14870,14870
2009-06-06,14870,14879,14870
2009-06-05,14878,14878,14720
2009-06-04,14697,14888,14697
2009-06-03,14860,14860,14785
2009-06-02,14839,14956,14839
2009-06-01,14923,14923,14870
2009-07-31,14770,14770,14659
2009-07-30,14659,14770,14659
2009-07-29,14734,14952,14734
2009-07-28,14942,14951,14901
2009-07-27,14926,14926,14901
2009-07-26,14901,14901,14901
2009-07-25,14901,14906,14893
2009-07-24,14920,14972,14920
2009-07-23,14958,14958,14855
2009-07-22,14870,14870,14845
2009-07-21,14860,14870,14822
2009-07-20,14831,14831,14760
2009-07-19,14760,14760,14760
2009-07-18,14760,14770,14760
2009-07-17,14770,14793,14717
2009-07-16,14754,14770,14647
2009-07-15,14651,14656,14575
2009-07-14,14575,14575,14519
2009-07-13,14573,14573,14470
2009-07-12,14470,14470,14470
2009-07-11,14470,14520,14434
2009-07-10,14520,14520,14467
2009-07-09,14488,14603,14488
2009-07-08,14603,14604,14495
2009-07-07,14526,14526,14450
2009-07-06,14450,14450,14450
2009-07-05,14450,14450,14450
2009-07-04,14450,14517,14450
2009-07-03,14517,14532,14483
2009-07-02,14527,14549,14444
2009-07-01,14444,14606,14444
2009-08-31,15129,15129,15107
2009-08-30,15107,15107,15107
2009-08-29,15107,15107,15054
2009-08-28,15027,15027,14997
2009-08-27,15021,15027,14999
2009-08-26,14999,14999,14964
2009-08-25,14971,15017,14888
2009-08-24,14989,15013,14989
2009-08-23,15003,15003,15003
2009-08-22,15003,15003,14875
2009-08-21,14881,14932,14881
2009-08-20,14937,14937,14889
2009-08-19,14890,14890,14866
2009-08-18,14877,14879,14877
2009-08-17,14878,14964,14878
2009-08-16,14964,14964,14964
2009-08-15,14964,14988,14964
2009-08-14,14961,14961,14855
2009-08-13,14863,14863,14825
2009-08-12,14816,14816,14751
2009-08-11,14756,14850,14741
2009-08-10,14830,14934,14830
2009-08-09,14934,14934,14934
2009-08-08,14934,14934,14924
2009-08-07,14909,14915,14891
2009-08-06,14885,14912,14885
2009-08-05,14901,14901,14746
2009-08-04,14740,14820,14740
2009-08-03,14827,14827,14811
2009-08-02,14814,14814,14814
2009-08-01,14814,14814,14700
2009-09-30,15557,15557,15528
2009-09-29,15528,15547,15528
2009-09-28,15530,15530,15530
2009-09-27,15530,15530,15530
2009-09-26,15525,15630,15525
2009-09-25,15599,15838,15599
2009-09-24,15824,15848,15824
2009-09-23,15858,15862,15773
2009-09-22,15773,15815,15773
2009-09-21,15815,15852,15815
2009-09-20,15852,15852,15852
2009-09-19,15852,15852,15852
2009-09-18,15852,15971,15852
2009-09-17,15914,15976,15908
2009-09-16,15877,15877,15768
2009-09-15,15768,15803,15768
2009-09-14,15803,15803,15781
2009-09-13,15781,15781,15781
2009-09-12,15781,15781,15776
2009-09-11,15776,15776,15571
2009-09-10,15629,15809,15629
2009-09-09,15809,15860,15775
2009-09-08,15775,15775,15693
2009-09-07,15742,15742,15742
2009-09-06,15742,15742,15742
2009-09-05,15742,15771,15648
2009-09-04,15771,15771,15489
2009-09-03,15489,15489,15191
2009-09-02,15191,15191,15088
2009-09-01,15090,15152,15090
2009-10-31,15948,15957,15929
2009-10-30,15957,15957,15890
2009-10-29,15913,15913,15878
2009-10-28,15890,15890,15854
2009-10-27,15854,15964,15854
2009-10-26,15958,15984,15958
2009-10-25,15984,15984,15984
2009-10-24,15984,16012,15984
2009-10-23,15972,16015,15972
2009-10-22,15993,15993,15880
2009-10-21,15866,15931,15866
2009-10-20,15927,15927,15849
2009-10-19,15849,15849,15849
2009-10-18,15849,15849,15739
2009-10-17,15739,15762,15739
2009-10-16,15762,15905,15762
2009-10-15,15877,16010,15877
2009-10-14,16006,16006,15860
2009-10-13,15860,15878,15833
2009-10-12,15833,15833,15833
2009-10-11,15833,15833,15833
2009-10-10,15803,15827,15803
2009-10-09,15839,15867,15830
2009-10-08,15758,15822,15758
2009-10-07,15810,15810,15644
2009-10-06,15573,15633,15573
2009-10-05,15633,15633,15633
2009-10-04,15633,15701,15633
2009-10-03,15701,15701,15701
2009-10-02,15701,15701,15678
2009-10-01,15678,15678,15554
2009-11-30,17675,17975,17675
2009-11-29,17975,17975,17975
2009-11-28,17975,17975,17716
2009-11-27,17756,17778,17544
2009-11-26,17544,17544,17544
2009-11-25,17544,17561,17544
2009-11-24,17553,17553,17408
2009-11-23,17466,17466,17222
2009-11-22,17222,17222,17222
2009-11-21,17222,17222,17219
2009-11-20,17219,17219,17119
2009-11-19,17130,17130,17003
2009-11-18,17018,17018,16963
2009-11-17,16994,16994,16824
2009-11-16,16850,16850,16728
2009-11-15,16728,16728,16728
2009-11-14,16728,16728,16655
2009-11-13,16688,16833,16688
2009-11-12,16760,16760,16653
2009-11-11,16737,16737,16570
2009-11-10,16596,16673,16596
2009-11-09,16659,16659,16551
2009-11-08,16551,16551,16551
2009-11-07,16551,16555,16551
2009-11-06,16555,16600,16555
2009-11-05,16600,16636,16566
2009-11-04,16566,16618,16129
2009-11-03,16212,16212,15948
2009-11-02,15948,15948,15948
2009-11-01,15948,15948,15948
2009-12-31,16683,16683,16652
2009-12-30,16657,16789,16657
2009-12-29,16789,16789,16715
2009-12-28,16715,16715,16715
2009-12-27,16715,16715,16715
2009-12-26,16715,16715,16715
2009-12-25,16715,16715,16715
2009-12-24,16715,16715,16491
2009-12-23,16554,16705,16554
2009-12-22,16705,16986,16705
2009-12-21,16986,16986,16883
2009-12-20,16883,16883,16883
2009-12-19,16883,16883,16883
2009-12-18,16883,17217,16883
2009-12-17,17179,17179,17049
2009-12-16,17056,17059,16937
2009-12-15,17059,17070,17025
2009-12-14,17070,17195,17070
2009-12-13,17195,17195,17195
2009-12-12,17195,17195,17195
2009-12-11,17195,17195,17157
2009-12-10,17157,17181,17089
2009-12-09,17457,17457,17457
2009-12-08,17457,17457,17457
2009-12-07,17457,17580,17457
2009-12-06,17580,17580,17580
2009-12-01,17675,17675,17675
2010-01-31,16238,16238,16238
2010-01-30,16238,16289,16238
2010-01-29,16272,16411,16272
2010-01-28,16375,16506,16375
2010-01-27,16506,16506,16463
2010-01-26,16501,16515,16487
2010-01-25,16487,16487,16479
2010-01-24,16479,16479,16479
2010-01-23,16479,16674,16435
2010-01-22,16674,16674,16673
2010-01-21,16673,16925,16673
2010-01-20,16902,16933,16849
2010-01-19,16860,16860,16834
2010-01-18,16841,16890,16838
2010-01-17,16890,16890,16890
2010-01-16,16890,16890,16882
2010-01-15,16882,16894,16843
2010-01-14,16867,16867,16784
2010-01-13,16784,17060,16784
2010-01-12,17033,17033,16911
2010-01-11,16900,16900,16892
2010-01-10,16892,16892,16892
2010-01-09,16816,16816,16752
2010-01-08,16752,16896,16752
2010-01-07,16896,16896,16839
2010-01-06,16843,16909,16830
2010-01-05,16830,16830,16716
2010-01-04,16733,16733,16665
2010-01-03,16665,16665,16665
2010-01-02,16665,16665,16665
2010-01-01,16665,16683,16665
2010-02-28,16683,16683,16683
2010-02-27,16683,16735,16656
2010-02-26,16656,16656,16461
2010-02-25,16595,16725,16595
2010-02-24,16725,16725,16709
2010-02-23,16861,16868,16824
2010-02-22,16868,16868,16744
2010-02-21,16744,16744,16744
2010-02-20,16744,16744,16625
2010-02-19,16625,16701,16571
2010-02-18,16756,16756,16706
2010-02-17,16726,16740,16622
2010-02-16,16635,16635,16489
2010-02-15,16489,16503,16474
2010-02-14,16474,16474,16474
2010-02-13,16474,16474,16474
2010-02-12,16474,16474,16292
2010-02-11,16308,16357,16277
2010-02-10,16319,16319,16239
2010-02-09,16276,16289,16245
2010-02-08,16245,16286,16245
2010-02-07,16274,16274,16274
2010-02-06,16274,16274,16010
2010-02-05,16090,16530,16087
2010-02-04,16510,16659,16510
2010-02-03,16602,16602,16185
2010-02-02,16185,16200,16185
2010-02-01,16200,16238,16200
2010-03-31,16313,16373,16313
2010-03-30,16363,16376,16363
2010-03-29,16376,16376,16302
2010-03-28,16302,16302,16302
2010-03-27,16302,16302,16286
2010-03-26,16286,16455,16261
2010-03-25,16455,16455,16455
2010-03-24,16455,16455,16449
2010-03-23,16466,16508,16466
2010-03-22,16507,16751,16507
2010-03-21,16751,16751,16751
2010-03-20,16751,16751,16715
2010-03-19,16715,16715,16695
2010-03-18,16740,16755,16704
2010-03-17,16755,16755,16484
2010-03-16,16484,16484,16455
2010-03-15,16482,16482,16455
2010-03-14,16455,16562,16455
2010-03-13,16562,16608,16556
2010-03-12,16556,16556,16475
2010-03-11,16484,16712,16484
2010-03-10,16727,16727,16661
2010-03-09,16696,16890,16696
2010-03-08,16870,16890,16870
2010-03-07,16890,16890,16890
2010-03-06,16890,16950,16890
2010-03-05,16950,17006,16950
2010-03-04,16980,17028,16980
2010-03-03,16980,17020,16771
2010-03-02,16796,16796,16683
2010-03-01,16683,16683,16683
2010-04-30,16937,17023,16937
2010-04-29,17023,17023,16949
2010-04-28,16978,16978,16791
2010-04-27,16791,16829,16772
2010-04-26,16805,16805,16628
2010-04-25,16628,16628,16628
2010-04-24,16628,16628,16628
2010-04-23,16655,16717,16655
2010-04-22,16712,16712,16634
2010-04-21,16634,16668,16590
2010-04-20,16612,16613,16530
2010-04-19,16609,16833,16609
2010-04-18,16833,16833,16833
2010-04-17,16833,16833,16830
2010-04-16,16830,16844,16785
2010-04-15,16796,16801,16796
2010-04-14,16801,16887,16745
2010-04-13,16840,16895,16834
2010-04-12,16895,16895,16824
2010-04-11,16824,16824,16824
2010-04-10,16754,16789,16754
2010-04-09,16765,16793,16765
2010-04-08,16763,16763,16566
2010-04-07,16579,16579,16440
2010-04-06,16482,16482,16439
2010-04-05,16439,16439,16280
2010-04-04,16280,16280,16280
2010-04-03,16280,16280,16280
2010-04-02,16280,16281,16280
2010-04-01,16281,16313,16281
2010-05-31,18357,18470,18357
2010-05-30,18445,18445,18445
2010-05-29,18445,18445,18303
2010-05-28,18322,18538,18322
2010-05-27,18538,18631,18537
2010-05-26,18604,18604,18295
2010-05-25,18293,18293,18043
2010-05-24,18035,18035,17994
2010-05-23,17994,17994,17994
2010-05-22,17994,18089,17952
2010-05-21,18023,18234,18002
2010-05-20,18056,18276,18007
2010-05-19,18101,18101,17934
2010-05-18,18161,18358,18161
2010-05-17,18386,18386,18153
2010-05-16,18167,18167,18167
2010-05-15,18167,18310,18102
2010-05-14,18112,18155,18045
2010-05-13,18123,18123,17897
2010-05-12,17897,17897,17650
2010-05-11,17683,17933,17599
2010-05-10,17933,17933,17933
2010-05-09,17933,17933,17823
2010-05-08,17823,17857,17823
2010-05-07,17857,17857,17300
2010-05-06,17180,17185,17120
2010-05-05,17185,17185,17165
2010-05-04,17165,17176,17154
2010-05-03,17154,17154,16997
2010-05-02,16997,16997,16997
2010-05-01,16997,17041,16997
2010-06-30,18850,18866,18687
2010-06-29,18758,18908,18702
2010-06-28,18865,18865,18807
2010-06-27,18807,18807,18807
2010-06-26,18807,18849,18781
2010-06-25,18830,18849,18627
2010-06-24,18659,18738,18630
2010-06-23,18704,18704,18556
2010-06-22,18614,18792,18540
2010-06-21,18750,18855,18739
2010-06-20,18855,18855,18855
2010-06-19,18855,18886,18730
2010-06-18,18732,18790,18675
2010-06-17,18717,18781,18623
2010-06-16,18669,18674,18575
2010-06-15,18587,18740,18491
2010-06-14,18706,18772,18706
2010-06-13,18772,18772,18772
2010-06-12,18772,18772,18626
2010-06-11,18610,18810,18563
2010-06-10,18792,18936,18789
2010-06-09,18975,19159,18927
2010-06-08,18925,18972,18637
2010-06-07,18755,18800,18755
2010-06-06,18800,18800,18800
2010-06-05,18800,18800,18250
2010-06-04,18319,18538,18319
2010-06-03,18548,18720,18545
2010-06-02,18776,18803,18568
2010-06-01,18518,18518,18361
2010-07-31,17821,17829,17737
2010-07-30,17737,17813,17685
2010-07-29,17772,17782,17707
2010-07-28,17723,18115,17723
2010-07-27,18142,18262,18135
2010-07-26,18226,18258,18226
2010-07-25,18258,18258,18258
2010-07-24,18258,18364,18250
2010-07-23,18327,18327,18252
2010-07-22,18254,18372,18254
2010-07-21,18332,18340,18217
2010-07-20,18222,18317,18221
2010-07-19,18306,18312,17897
2010-07-18,18299,18299,18299
2010-07-17,18299,18411,18285
2010-07-16,18409,18464,18403
2010-07-15,18445,18474,18367
2010-07-14,18459,18479,18358
2010-07-13,18366,18444,18361
2010-07-12,18428,18428,18390
2010-07-11,18390,18390,18390
2010-07-10,18390,18403,18282
2010-07-09,18308,18453,18231
2010-07-08,18437,18437,18295
2010-07-07,18320,18518,18295
2010-07-06,18492,18521,18484
2010-07-05,18520,18540,18519
2010-07-04,18519,18519,18519
2010-07-03,18519,18523,18437
2010-07-02,18426,18851,18426
2010-07-01,18846,18867,18794
2010-08-31,18946,18955,18890
2010-08-30,18886,18897,18863
2010-08-29,18863,18863,18863
2010-08-28,18863,18962,18863
2010-08-27,18891,18974,18881
2010-08-26,18955,18977,18842
2010-08-25,18870,18870,18635
2010-08-24,18658,18712,18658
2010-08-23,18710,18730,18698
2010-08-22,18714,18714,18714
2010-08-21,18714,18751,18699
2010-08-20,18737,18782,18658
2010-08-19,18667,18698,18567
2010-08-18,18667,18695,18638
2010-08-17,18661,18700,18619
2010-08-16,18608,18614,18556
2010-08-15,18556,18556,18556
2010-08-14,18556,18563,18522
2010-08-13,18542,18564,18362
2010-08-12,18389,18402,18240
2010-08-11,18262,18274,18157
2010-08-10,18188,18243,18165
2010-08-09,18230,18230,18194
2010-08-08,18219,18219,18219
2010-08-07,18219,18219,18048
2010-08-06,18056,18113,18037
2010-08-05,18083,18083,17933
2010-08-04,17907,17925,17777
2010-08-03,17762,17800,17625
2010-08-02,17790,17821,17759
2010-08-01,17821,17821,17821
2010-09-18,19144,19189,19144
2010-09-17,19191,19222,19108
2010-09-16,19166,19241,19138
2010-09-15,19203,19218,18941
2010-09-14,18925,18925,18839
2010-09-13,18867,18975,18849
2010-09-12,18975,18975,18975
2010-09-11,18975,18975,18975
2010-09-10,18975,19096,18919
2010-09-09,19111,19202,19088
2010-09-08,19183,19197,19053
2010-09-07,19036,19036,18962
2010-09-06,18960,18974,18953
2010-09-05,18970,18970,18970
2010-09-04,18970,19067,18864
2010-09-03,19063,19066,19021
2010-09-02,19034,19150,18993
2010-09-01,19113,19147,18927
2010-10-31,19768,19768,19768
2010-10-30,19768,19768,19555
2010-10-29,19600,19608,19392
2010-10-28,19425,19538,19421
2010-10-27,19557,19592,19471
2010-10-26,19542,19585,19491
2010-10-25,19569,19569,19430
2010-10-24,19430,19430,19430
2010-10-23,19430,19430,19276
2010-10-22,19386,19579,19317
2010-10-21,19545,19560,19488
2010-10-20,19469,19895,19469
2010-10-19,19876,19897,19728
2010-10-18,19713,19862,19713
2010-10-17,19820,19820,19820
2010-10-16,19820,19902,19790
2010-10-15,19910,20013,19875
2010-10-14,19940,19956,19727
2010-10-13,19654,19656,19642
2010-11-30,20298,20298,20298
2010-11-29,20300,20381,20300
2010-11-28,20381,20381,20381
2010-11-27,20381,20381,20381
2010-11-26,20345,20351,20345
2010-11-25,20387,20512,20387
2010-11-24,20450,20450,20251
2010-11-23,20110,20125,20110
2010-11-22,20096,20096,20077
2010-11-21,20077,20077,20077
2010-11-20,20077,20077,20077
2010-11-19,20041,20084,19960
2010-11-18,20059,20217,19900
2010-11-17,19849,20124,19836
2010-11-16,20075,20253,20075
2010-11-15,20102,20139,20084
2010-11-14,20084,20084,20084
2010-11-13,20084,20262,20084
2010-11-12,20241,20458,20160
2010-11-11,20309,20347,20129
2010-11-10,20263,20525,20254
2010-11-09,20479,20479,20071
2010-11-08,20075,20082,19855
2010-11-07,19855,19855,19855
2010-11-06,19855,19855,19855
2010-11-05,19855,19871,19645
2010-11-04,19659,19728,19405
2010-11-03,19704,19767,19656
2010-11-02,19736,19869,19700
2010-11-01,19854,19854,19768
2010-12-31,20689,20769,20683
2010-12-30,20781,20785,20718
2010-12-29,20754,20772,20518
2010-12-28,20518,20525,20507
2010-12-27,20510,20524,20460
2010-12-26,20460,20460,20460
2010-12-25,20460,20471,20452
2010-12-24,20464,20495,20441
2010-12-23,20481,20548,20474
2010-12-22,20560,20580,20560
2010-12-21,20580,20608,20576
2010-12-20,20599,20620,20465
2010-12-19,20465,20465,20465
2010-12-18,20465,20465,20465
2010-12-17,20465,20576,20465
2010-12-16,20557,20651,20557
2010-12-15,20618,20710,20618
2010-12-14,20705,20705,20564
2010-12-13,20590,20590,20500
2010-12-12,20553,20553,20553
2010-12-11,20553,20553,20553
2010-12-10,20632,20632,20535
2010-12-09,20649,20649,20649
2010-12-08,20890,20890,20890
2010-12-07,20820,20820,20820
2010-12-06,20804,20804,20420
2010-12-05,20420,20420,20420
2010-12-04,20420,20420,20420
2010-12-03,20477,20477,20470
2010-12-02,20460,20520,20460
2010-12-01,20455,20455,20455
2011-01-31,19975,19975,19614
2011-01-30,19614,19614,19614
2011-01-29,19614,19655,19603
2011-01-28,19566,19948,19566
2011-01-27,19956,19984,19905
2011-01-26,19905,19911,19768
2011-01-25,19822,20107,19793
2011-01-24,20117,20133,20055
2011-01-23,20055,20055,20055
2011-01-22,20055,20093,20055
2011-01-21,20107,20340,20107
2011-01-20,20360,20398,20360
2011-01-19,20374,20374,20326
2011-01-18,20329,20329,20245
2011-01-17,20289,20316,20264
2011-01-16,20305,20305,20305
2011-01-15,20305,20340,20295
2011-01-14,20388,20443,20388
2011-01-13,20451,20475,20403
2011-01-12,20469,20469,20370
2011-01-11,20417,20438,20395
2011-01-10,20450,20450,20241
2011-01-09,20241,20241,20241
2011-01-08,20241,20329,20241
2011-01-07,20346,20459,20346
2011-01-06,20434,20494,20398
2011-01-05,20486,20779,20463
2011-01-04,20756,20792,20755
2011-01-03,20764,20764,20688
2011-01-02,20688,20688,20688
2011-01-01,20688,20689,20665
2011-02-28,21095,21095,20853
2011-02-27,20853,20853,20853
2011-02-26,20853,20924,20853
2011-02-25,20915,21095,20903
2011-02-24,20954,20983,20739
2011-02-23,20738,20793,20708
2011-02-22,20743,20767,20695
2011-02-21,20658,20658,20551
2011-02-20,20556,20556,20556
2011-02-19,20556,20581,19760
2011-02-18,20517,20537,20487
2011-02-17,20515,20528,20470
2011-02-16,20489,20505,20398
2011-02-15,20379,20379,20286
2011-02-14,20311,20424,20311
2011-02-13,20424,20424,20424
2011-02-12,20424,20478,20411
2011-02-11,20459,20466,20345
2011-02-10,20377,20411,20353
2011-02-09,20331,20331,20181
2011-02-08,20162,20215,20162
2011-02-07,20200,20270,20042
2011-02-06,20042,20042,20042
2011-02-05,20042,20065,20020
2011-02-04,20058,20134,19737
2011-02-03,19775,19840,19750
2011-02-02,19823,19937,19776
2011-02-01,19928,19996,19874
2011-03-31,20726,20758,20671
2011-03-30,20676,20677,20618
2011-03-29,20696,20765,20693
2011-03-28,20765,20857,20765
2011-03-27,20857,20857,20857
2011-03-26,20857,20877,20855
2011-03-25,20866,21008,20845
2011-03-24,20975,21018,20910
2011-03-23,20920,20976,20886
2011-03-22,20957,20988,20957
2011-03-21,20966,20966,20844
2011-03-20,20847,20847,20847
2011-03-19,20847,20847,20797
2011-03-18,20775,20775,20598
2011-03-17,20575,20684,20575
2011-03-16,20636,20933,20611
2011-03-15,20922,21055,20901
2011-03-14,21007,21007,20856
2011-03-13,20856,20856,20856
2011-03-12,20856,20959,20856
2011-03-11,20903,21095,20830
2011-03-10,21078,21078,20991
2011-03-09,21009,21161,20973
2011-03-08,21026,21231,21026
2011-03-07,21235,21235,20883
2011-03-06,20883,20883,20883
2011-03-05,20883,20919,20871
2011-03-04,20882,21117,20855
2011-03-03,20965,21162,20965
2011-03-02,21068,21068,20873
2011-03-01,20925,20981,20888
2011-04-30,22244,22277,22234
2011-04-29,22273,22273,22174
2011-04-28,22174,22174,21907
2011-04-27,21923,21950,21866
2011-04-26,21911,22140,21911
2011-04-25,22112,22112,21893
2011-04-24,21893,21893,21893
2011-04-23,21893,21893,21893
2011-04-22,21893,21893,21854
2011-04-21,21872,21872,21758
2011-04-20,21820,21834,21791
2011-04-19,21790,21841,21566
2011-04-18,21569,21581,21491
2011-04-17,21491,21491,21491
2011-04-16,21491,21536,21473
2011-04-15,21505,21518,21260
2011-04-14,21260,21297,21260
2011-04-13,21289,21354,21289
2011-04-12,21300,21383,21286
2011-04-11,21416,21418,21301
2011-04-10,21301,21301,21301
2011-04-09,21301,21301,21228
2011-04-08,21223,21223,21144
2011-04-07,21171,21218,21157
2011-04-06,21170,21175,20953
2011-04-05,21026,21026,20710
2011-04-04,20686,20700,20659
2011-04-03,20700,20700,20700
2011-04-02,20700,20700,20677
2011-04-01,20684,20738,20684
2011-05-31,22415,22498,22415
2011-05-30,22486,22514,22397
2011-05-29,22397,22397,22397
2011-05-28,22397,22423,22365
2011-05-27,22412,22526,22339
2011-05-26,22517,22524,22468
2011-05-25,22434,22458,22334
2011-05-24,22337,22337,22206
2011-05-23,22212,22212,21930
2011-05-22,21930,21930,21930
2011-05-21,21930,21988,21930
2011-05-20,21910,21912,21833
2011-05-19,21921,21986,21899
2011-05-18,21917,21970,21830
2011-05-17,21970,21995,21957
2011-05-16,21924,22104,21895
2011-05-15,22104,22104,22104
2011-05-14,22104,22149,22100
2011-05-13,22034,22070,21779
2011-05-12,21966,22270,21920
2011-05-11,22248,22248,22083
2011-05-10,22042,22062,21947
2011-05-09,21926,21943,21701
2011-05-08,21701,21701,21701
2011-05-07,21701,21749,21660
2011-05-06,21736,22150,21736
2011-05-05,22143,22410,22120
2011-05-04,22365,22524,22361
2011-05-03,22527,22639,22506
2011-05-02,22528,22804,22244
2011-05-01,22244,22244,22244
2011-06-30,22142,22173,22140
2011-06-29,22141,22143,22088
2011-06-28,22086,22144,22066
2011-06-27,22139,22363,22139
2011-06-26,22363,22363,22363
2011-06-25,22363,22390,22363
2011-06-24,22418,22691,22385
2011-06-23,22701,22733,22643
2011-06-22,22678,22688,22663
2011-06-21,22671,22674,22633
2011-06-20,22634,22634,22472
2011-06-19,22472,22472,22472
2011-06-18,22472,22472,22441
2011-06-17,22462,22499,22451
2011-06-16,22456,22456,22308
2011-06-15,22368,22377,22285
2011-06-14,22363,22522,22346
2011-06-13,22530,22610,22530
2011-06-12,22610,22610,22610
2011-06-11,22610,22655,22610
2011-06-10,22598,22622,22528
2011-06-09,22537,22564,22517
2011-06-08,22566,22718,22566
2011-06-07,22683,22700,22650
2011-06-06,22715,22715,22215
2011-06-05,22215,22215,22215
2011-06-04,22215,22352,22215
2011-06-03,22250,22465,22250
2011-06-02,22406,22469,22255
2011-06-01,22307,22486,22307
2011-07-31,23130,23130,23130
2011-07-30,23130,23130,23058
2011-07-29,23069,23115,23025
2011-07-28,23112,23207,23098
2011-07-27,23137,23217,23112
2011-07-26,23210,23341,23210
2011-07-25,23282,23282,23002
2011-07-24,23002,23002,23002
2011-07-23,23002,23002,22866
2011-07-22,22879,23134,22879
